pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
5.6057,0.06,2.28,9.79,0.9,0.92,-0.154,0.250669669,0
6.1469851,0.0695,2.12,5.14,1.22,1.15,0.669,0.250647684,0
70.46829987,0.3512,4.555,18.8,1.13,1.16,0.415,0.250624798,0
4.60182,0.052,2.34,6.08,0.83,0.79,-0.413,0.250585448,0
26.44,0.1683,4.07,12.15,0.9,0.91,-0.185,0.250543886,0
10.35509,0.0682,2.518,6.89,0.77,0.82,-0.423,0.250509472,0
12.883,0.1072,2.36,20.2,1.43,1,0.212,0.250501462,0
16.9841,0.13,2.63,24.5,1.09,1,0.093,0.25047262,0
2.22649109,0.0267,2.4,6.35,0.53,0.54,-0.862,0.250444617,0
7.65880414,0.0723,2.39,6.3,0.91,0.95,-0.214,0.250353909,0
5.19492202,0.064,2.14,5.22,1.15,1.11,0.372,0.250313512,0
19.17891293,0.1392,2.68,7.65,0.91,0.93,0.048,0.250134654,0
3.94963138,0.0463,2.28,5.82,0.78,0.82,-0.427,0.249975596,0
13.32196237,0.1284,2.15,5.27,1.79,1.49,0.792,0.249928275,0
11.463462,0.098,2.56,7.08,0.84,0.91,-0.079,0.24988306,0
27.50868,0.178,2.9,8.75,1.17,1,0.155,0.249759031,0
22.064,0.1624,2.702,7.76,1.25,1.11,0.265,0.249758908,0
7.49019,0.071,2.57,7.13,0.8,0.86,-0.396,0.249742706,0
16.007583,0.127,2.41,6.39,1.36,1.06,0.294,0.249664352,0
3.546511,0.047,2.16,5.31,1.02,0.9,0.071,0.249628732,0
3.98442,0.049,2.16,7.25,1.05,1.02,0.072,0.249537907,0
19.5974971,0.1366,3.13,9.96,0.93,0.95,-0.13,0.249447753,0
4.11296,0.052,2.265,10.15,0.84,0.94,-0.274,0.249360559,0
18.87064068,0.1401,2.61,7.32,1.09,1.06,0.136,0.249336048,0
21.3587621,0.1539,2.78,8.15,1.02,1.01,0.043,0.24924216,0
13.900148,0,2.59,7.22,1,1.08,0.072,0.248901033,0
25.8476,0.1761,2.883,8.66,1.15,1.23,0.268,0.248868813,0
7.34370995,0.0697,2.431,6.48,0.76,0.86,-0.14,0.248774864,0
7.972513,0.07,3.62,12.8,0.65,0.77,-0.799,0.248737633,0
13.5708,0.1096,2.5,10.44,1.04,1,0.083,0.248653585,0
13.07163,0.116,2.3,5.9,1.45,1.21,0.421,0.24851017,0
15.74957994,0.1266,2.73,7.9,0.96,0.98,-0.099,0.248386962,0
30.2541008,0.2043,2.954,9.03,1.16,1.24,0.1,0.248359426,0
16.665863,0.131,2.86,8.55,1.03,1.09,-0.055,0.248228715,0
13.71933369,0.1174,2.39,6.3,1.29,1.19,0.222,0.248174879,0
9.37891944,0.0788,2.39,6.3,0.95,0.97,-0.084,0.248166231,0
5.715442,0.062,2.45,6.57,0.84,0.83,-0.373,0.248135368,0
44.9309804,0.2654,2.54,6.99,1.16,1.19,0.827,0.247714462,0
3.14866453,0.039,2.21,5.52,0.84,0.88,-0.103,0.247606763,0
15.228958,0.116,3.06,9.59,0.83,0.87,-0.334,0.247574894,0
18.49235668,0.1254,3.68,13.1,0.91,0.93,-0.414,0.247506385,0
9.99761851,0.0927,2.43,6.48,0.97,0.98,-0.111,0.247489185,0
60.323105,0.3,12.3,640,0.95,0.99,-0.237,0.247447393,0
18.6559,0.131,3.51,5.3,0.86,0.87,-0.316,0.247365741,0
19.55659418,0.134,2.47,6.66,1.41,0.91,0.332,0.247343259,0
5.64491415,0.0571,2.66,7.56,0.71,0.8,-0.616,0.247256369,0
19.305772,0.14,2.85,8.5,1.09,1.03,0.056,0.247164456,0
19.9400874,0.1357,2.98,9.17,0.91,0.94,-0.106,0.247048739,0
1.95452434,0.0307,2.18,5.39,1,0.99,0.124,0.247028397,0
29.53910065,0.204,2.76,8.05,1.24,1.3,0.331,0.246885878,0
5.40479,0.05893,2.39,7.92,0.86,0.94,-0.287,0.246783319,0
9.67395,0.0845,2.71,14.61,0.89,0.88,-0.289,0.246658177,0
3.56004,0.04461,2.299,6.31,0.86,0.94,-0.287,0.246435146,0
15.79,0.13,2.4,20,1.65,1.18,0.464,0.246426618,0
14.339156,0.1202,2.45,7.8,1.19,1.13,0.28,0.246263099,0
3.177422,0.039,2.34,6.08,0.7,0.86,-0.474,0.246152845,0
12.75758,0.10447,2.904,1.63,0.86,0.94,-0.287,0.246147215,0
3.42064689,0.0426,2.27,5.77,0.97,0.88,-0.155,0.246105752,0
9.97721005,0.0919,2.571,7.13,1.62,1.04,0.485,0.245991659,0
6.53192704,0.065,2.42,6.44,0.85,0.89,-0.183,0.24585502,0
16.84189987,0.1261,2.841,8.45,1.01,0.94,-0.209,0.245762762,0
9.97748,0.091,2.3,6.5,1.49,1.01,0.436,0.245625668,0
7.16521978,0.0765,2.325,6.01,1.1,1.16,0.28,0.245393185,0
2.80012012,0.0343,2.379,6.25,0.7,0.69,-0.611,0.245213155,0
5.18671989,0.0559,2.479,6.71,0.78,0.87,-0.394,0.245175643,0
42.913751,0.2697,2.7,7.75,2.06,1.41,0.721,0.245114693,0
4.46975774,0.0535,2.31,5.95,0.96,0.98,-0.081,0.244807397,0
127.9075774,0.5001,6.5,34.5,1.01,1.01,0.392,0.244755719,0
10.41889954,0.0917,2.495,6.78,1.06,0.95,-0.136,0.244737584,0
6.4215,0.0665,2.41,6.39,0.93,0.95,-0.423,0.244734523,0
2.20828009,0.0352,2.22,5.56,1.45,1.19,0.713,0.244733444,0
18.11472949,0.1432,2.5,6.8,1.35,1.21,0.417,0.244706181,0
5.374943,0.065,2.23,5.6,1.8,1.14,0.754,0.244673455,0
14.8334,0.1134,2.889,8.7,0.84,0.99,-0.196,0.244603572,0
17.815815,0.1352,2.8,8.25,0.97,1.04,0.051,0.244560346,0
3.005156,0.0375,2.401,25.6,0.82,0.87,-0.579,0.244476662,0
19.562307,0.126,2.6,7.27,0.68,0.7,-0.773,0.244265856,0
5.902206,0.063,2.47,6.66,0.95,0.96,-0.185,0.244206325,0
28.5057189,0.1793,2.82,8.35,0.99,1,0.255,0.244196945,0
9.97683705,0.0849,2.66,7.56,0.87,0.91,-0.225,0.244163073,0
10.56103,0.0959,2.49,7.4,1.14,1.05,0.037,0.244078824,0
12.56093,0.104,2.79,8.2,0.94,0.94,-0.161,0.244065139,0
4.166972,0.05,2.34,6.08,0.84,0.91,-0.079,0.243950627,0
8.35390639,0.0768,2.7,7.75,0.82,0.87,-0.396,0.243903845,0
14.30511983,0.1129,3.15,10.1,0.88,0.9,-0.279,0.243829992,0
10.300682,0.098,2.34,6.08,1.38,1.16,0.449,0.243809271,0
13.59049988,0.1072,2.799,8.24,0.97,0.89,-0.121,0.243807549,0
5.904144,0.061,2.51,8.8,0.86,0.87,-0.316,0.243776955,0
11.17394617,0.0981,2.41,6.39,1.05,1.04,0.256,0.243747161,0
23.58447697,0.1583,2.7,7.75,1.24,1.01,0.323,0.243636857,0
4.88752985,0.0574,2.381,6.26,0.96,1.05,-0.361,0.243584767,0
2.93535996,0.0371,2.37,6.21,0.82,0.79,-0.506,0.243553163,0
36.8601,0.2184,3.5,5.84,1.32,0.92,0.24,0.243500916,0
29.9221,0.1954,3.377,11.3,1.06,1.07,0.084,0.243479144,0
14.12841,0.119,2.87,8.6,1.05,1.04,-0.089,0.243448534,0
5.65377733,0.0626,2.32,5.99,1.18,1.12,0.193,0.243400632,0
8.96855,0.088,2.41,6.39,1.43,1.08,0.216,0.243395385,0
3.82591009,0.0465,2.384,6.28,0.89,0.91,-0.506,0.243377859,0
4.822962,0.057,2.34,6.08,1.2,1.07,0.082,0.243344917,0
80.8720639,0.3577,5.99,30,0.96,0.98,0.23,0.243242883,0
8.36086824,0.0744,3.24,10.6,0.71,0.76,-0.692,0.243064713,0
6.02930132,0.0585,3.07,9.64,0.67,0.7,-0.814,0.243050805,0
8.0880135,0.0753,2.72,7.85,0.83,0.87,-0.32,0.242957527,0
8.28246,0.0792,2.44,5.2,1.12,0.97,0.072,0.242956055,0
21.22265,0.1546,2.65,8.2,1.39,1.09,0.347,0.242940072,0
6.6513802,0.0678,2.66,7.56,0.84,0.88,-0.405,0.242776732,0
12.2057513,0.1016,3.2,10.3,0.84,0.88,-0.405,0.242762328,0
37.81029892,0.2188,3.877,14.3,0.97,0.98,0.402,0.242743353,0
26.723,0.1829,2.6,6.1,1.7,1.21,0.558,0.242516425,0
8.45808312,0.0875,2.36,6.17,1.43,1.26,0.452,0.242395914,0
21.21708973,0.1508,2.87,8.6,1.1,1.08,0.079,0.242332496,0
8.1453,0.08,2.4,508.5,1.07,1.03,0.064,0.242306321,0
40.80970001,0.2489,3.505,12.1,1.3,1.24,0.405,0.242281079,0
10.21420496,0.0966,2.38,6.26,1.29,1.14,0.483,0.242219838,0
15.572098,0,2.507,6.83,1.34,1.17,0.396,0.242125371,0
5.766193,0.064,2.34,6.08,1.22,1.08,0.27,0.242080509,0
13.5396293,0.1246,2.34,6.08,1.95,1.41,0.84,0.242066423,0
45.154,0.2514,7.1,2.1,0.94,1.04,-0.142,0.241984549,0
25.54339981,0.171,2.709,7.8,1.78,1.02,0.394,0.241860614,0
8.6893073,0.0774,2.91,8.8,0.86,0.89,-0.442,0.241824528,0
14.47567,0.095,12.218,5879.82553,0.57,0.54,-1.212,0.241732415,0
17.42395198,0.1311,3.08,9.69,0.86,0.89,-0.206,0.24152658,0
14.970418,0.125,2.53,6.94,1.54,1.08,0.312,0.241518449,0
18.6489525,0.139,2.89,111,0.89,0.98,0.036,0.241492195,0
11.903515,0.105,2.56,7.08,1.01,1.12,0.194,0.241417104,0
15.5741568,0.1228,2.86,53,1.03,0.95,-0.004,0.241346331,0
5.39875259,0.06135,2.357,8.03,1.26,1.06,0.231,0.241338996,0
16.239494,0.123,4.07,15.6,0.83,0.9,-0.418,0.241324423,0
9.15059,0.0814,2.759,6.63,0.85,0.86,-0.285,0.241315045,0
7.49543,0.07619,2.45,6.57,1.06,1.05,0.076,0.241248263,0
7.56052806,0.0761,2.51,6.85,0.92,0.94,-0.126,0.241218593,0
4.301662,0.0497,2.45,6.57,0.9,0.93,-0.296,0.241208375,0
31.517586,0.204,2.84,8.45,1.43,1.02,0.41,0.241142741,0
12.19139957,0.0984,2.749,7.99,0.97,0.86,-0.03,0.241099283,0
13.97896,0.1112,2.89,8.7,0.93,0.94,-0.429,0.241057873,0
7.693641,0.079,2.35,6.12,1.26,1.11,0.518,0.240932589,0
11.01816836,0.0985,2.55,7.04,0.94,0.96,0.134,0.240903132,0
86.647661,0.382,10.54,460.83,1.13,0.99,0.029,0.240846686,0
5.1856142,0.0631,2.34,6.08,1.43,1.26,0.452,0.240837015,0
9.55237,0.0907,2.44,12.6,1.3,1.09,0.35,0.240789352,0
8.0472642,0.077,2.39,6.3,1.04,1.03,0.288,0.240765966,0
8.005777,0.074,2.43,6.48,0.95,0.79,0.074,0.240734793,0
23.668205,0.153,3.13,9.96,1.35,0.81,0.089,0.24070868,0
44.431014,0.257,3,9.27,1.74,1.2,0.586,0.240614655,0
5.99185702,0.0681,2.34,6.08,1.65,1.29,0.538,0.240516154,0
2.940309,0.04,2.35,6.12,1.08,1,-0.032,0.240421194,0
13.726976,0.117,2.44,30.6,1.74,1.2,0.586,0.240316499,0
13.3397,0.1083,2.836,8.9,0.99,0.95,-0.119,0.240313446,0
10.06082567,0.0894,2.5,6.8,1.09,1.01,0.207,0.240232142,0
4.90332155,0.0594,2.36,6.17,1.27,1.18,0.341,0.240122338,0
21.01538,0.1093,3.497,12,0.77,0.82,-0.423,0.240109149,0
16.71990013,0.1302,2.813,8.31,1.08,1.05,0.199,0.239939147,0
35.968,0.2244,3.25,10.6,1.49,1.17,0.312,0.239922539,0
15.33170033,0.1216,2.654,7.53,1.29,1.02,0.452,0.239905988,0
1.93155984,0.0299,2.36,6.17,0.98,0.98,-0.19,0.239673057,0
64.2737752,0.3308,3.55,12.3,1.05,1.02,0.491,0.239564221,0
5.839172,0.064,2.48,6.71,1.3,0.97,-0.059,0.239556923,0
8.9858,0.081,3.4,432.23,0.7,0.75,-0.745,0.239489386,0
6.319,0.0658,2.48,58.2,1.07,1,0.028,0.239451529,0
4.18200253,0.0503,2.49,6.76,0.88,0.97,-0.27,0.239439067,0
18.998355,0.138,2.78,8.15,1.29,0.98,0.142,0.239364501,0
23.3593998,0.1637,3.058,9.58,1.01,1.07,0.062,0.239344531,0
3.6001053,0.04178,0.403,0.0374,0.75,0.76,-0.425,0.239330409,0
7.411141,0.0748,2.48,6.71,0.99,0.98,0.085,0.23930845,0
3.10550819,0.0399,2.49,6.76,0.79,0.86,-0.464,0.239302274,0
13.24934059,0.1087,2.69,7.7,1.07,1.04,0.107,0.239292247,0
6.61833,0.071,2.48,6.71,1.03,0.95,0.012,0.239238026,0
5.15448442,0.0546,2.53,6.94,0.86,0.89,-0.317,0.239237938,0
2.33743801,0.0325,2.44,6.53,0.75,0.79,-0.507,0.239164714,0
54.18915,0.313,11.994,947.12865,1.78,1.47,0.645,0.239131673,0
5.83376092,0.0687,2.4,6.35,1,1,0.208,0.239110667,0
117.9310878,0.4884,10.42,76.8,1.06,1.04,0.228,0.239085008,0
12.39358604,0.0983,3.01,9.32,0.84,0.87,-0.348,0.238884826,0
4.40840023,0.052,2.42,6.44,0.85,0.88,0.604,0.238813556,0
6.155557,0.069,2.39,6.3,1.43,1.06,0.43,0.238759238,0
39.93767,0.2257,7.55,44.4,5.15,1.35,-0.31,0.238452492,0
21.05358596,0.1502,2.65,7.51,1.01,1.01,0.392,0.238424305,0
27.495606,0.1629,3.01,9.32,1.2,1.12,0.227,0.238421056,0
10.35533177,0.0895,2.84,8.45,0.84,0.88,-0.276,0.238379284,0
4.49876092,0.0542,2.4,6.35,1.05,1.03,0.182,0.238377575,0
4.1374354,0.048,2.6,24.1,0.77,0.86,-0.429,0.238199159,0
26.136,0.1786,2.8,14.9,1.25,1,0.428,0.238073884,0
15.771044,0.127,2.94,8.96,1.3,1.05,0.016,0.237822708,0
10.778831,0.0884,2.91,5.39,0.84,0.81,-0.273,0.237801698,0
26.3162,0,3.88,14.3,0.97,1.02,-0.021,0.237767748,0
13.36702,0.1019,0.31,0.79,0.79,0.79,-0.322,0.237685213,0
2.82019241,0.0397,2.39,6.3,1.04,1.04,0.185,0.237660254,0
6.941357,0.069,2.63,7.41,0.9,0.96,-0.181,0.23760608,0
9.188526,0,2.888,8.69,1,1.08,0.072,0.237437962,0
24.54350418,0.1654,3.52,12.2,1.01,1.01,0.279,0.237411546,0
5.370647,0.061,2.47,749.9,1.11,1,0.094,0.237408607,0
7.05254,0.0692,2.68,7.65,0.86,0.89,-0.398,0.237332766,0
9.91723428,0.0883,2.6,7.27,1.08,1.05,-0.05,0.237262689,0
22.6845,0.155,3.12,7.3,1.06,0.96,0.12,0.237198409,0
81.4162941,0.4039,3.93,14.7,1.44,1.34,0.651,0.237127781,0
9.17856979,0.0819,2.867,8.58,0.79,0.88,-0.17,0.237081838,0
28.67992,0.1814,2.67,7.61,0.96,0.97,0.405,0.236965493,0
5.39202539,0.0583,2.64,7.46,0.78,0.82,-0.362,0.236941246,0
10.44089985,0.0915,2.709,7.8,0.98,0.94,-0.223,0.236893289,0
120.0181272,0.5337,4.76,20.3,1.51,1.4,0.715,0.236881042,0
3.68992629,0.0469,2.42,6.44,1.11,1.08,0.197,0.236874769,0
9.84257984,0.0918,2.76,8.05,0.97,1.06,-0.083,0.236829156,0
12.1097104,0.1019,2.48,6.71,1.42,1.16,0.563,0.236652179,0
4.99678284,0.0559,2.6,7.27,0.82,0.86,-0.313,0.236573157,0
5.657,0.06,2.433,6.5,1.58,1.15,0.43,0.236505758,0
6.54628992,0.0668,2.706,7.78,0.82,0.93,-0.329,0.236492117,0
6.511127,0.071,2.66,7.56,1.02,0.95,-0.153,0.236455674,0
9.926746,0.09,2.74,7.95,1.01,0.94,-0.094,0.236436015,0
9.878482,0.0932,2.58,7.18,1.18,1.12,0.145,0.236384739,0
1.95270002,0.0308,2.422,6.44,0.95,1.02,0.003,0.236206618,0
8.5083244,0.0806,2.58,7.18,1.03,1.02,0.116,0.236107214,0
4.1957798,0.0488,2.52,6.89,1.01,0.88,-0.508,0.235975863,0
3.95140004,0.0463,2.503,6.82,0.9,0.85,0.164,0.235974259,0
29.96870041,0.1969,3.361,11.2,1.08,1.13,0.552,0.235790549,0
17.4211749,0.1341,3.22,10.5,0.98,1.05,-0.053,0.235773078,0
14.844387,0.134,2.53,6.94,1.85,1.65,0.867,0.23573249,0
3.03519011,0.0394,2.488,6.75,0.87,0.89,-0.279,0.235607477,0
14.91110039,0.1159,3.197,10.3,0.9,0.93,-0.143,0.235334268,0
56.00819,0.308,4.23,7.943,1.45,1.26,0.456,0.235327171,0
10.8540774,0.0936,2.894,11.1,0.92,0.93,-0.165,0.235234561,0
22.951,0.1699,2.65,37.1,1.85,1.32,0.692,0.235220242,0
1.1589,0.0164,2.82,8.35,0.45,0.45,-1.604,0.235200931,0
6.4816307,0.0701,2.49,4.9,1.39,1.09,0.347,0.235136782,0
20.310501,0.1549,2.6,7.27,1.99,1.34,0.707,0.234981384,0
18.68404933,0.1396,2.63,7.41,1.15,0.95,0.525,0.234750569,0
15.660544,0.13,2.61,7.32,1.35,1.11,0.511,0.234636542,0
8.990889,0.087,2.6,7.27,1.21,1.07,0.22,0.234548788,0
5.326718,0.061,2.47,6.66,0.96,0.92,0.368,0.234480136,0
9.825792,0.096,2.58,7.18,1.15,1.16,0.344,0.234384552,0
11.12969971,0.0989,2.745,7.97,0.96,1.04,0.099,0.234312213,0
10.62784997,0.0961,2.61,7.32,1.14,1.09,0.235,0.234203179,0
3.471745,0.03817,2.59,9.68,0.79,0.83,-0.422,0.23410474,0
4.7369683,0.0526,2.69,20,0.79,0.86,-0.408,0.234044036,0
8.31378306,0.0821,2.58,7.18,0.91,0.98,0.246,0.233954516,0
29.198943,0.184,4.21,16.5,0.95,0.92,-0.119,0.233935391,0
5.19672,0.056,2.68,7.17,0.87,0.85,-0.268,0.233904723,0
7.40742793,0.0745,2.52,6.9,1.1,1.07,0.36,0.233787141,0
10.945723,0.097,2.73,7.9,1.15,1.09,0.113,0.233658539,0
10.2184954,0.0927,2.78,35.5,1.03,0.95,-0.004,0.233610695,0
9.576694,0.085,2.9,8.75,1.07,0.94,-0.208,0.233516438,0
30.8638931,0.1978,2.89,8.7,1.65,1.19,0.541,0.233501833,0
5.25416994,0.0602,2.553,7.05,0.99,1.05,0.016,0.233487818,0
15.413135,0.1324,2.62,12.5,1.64,1.19,0.554,0.23347585,0
72.379334,0.36,3.88,14.3,2.02,0.97,0.562,0.23342171,0
23.44971004,0.1764,2.64,7.46,1.51,1.33,0.735,0.233412519,0
8.39846269,0.0835,2.55,7.04,1.23,1.16,0.336,0.233347837,0
11.55102504,0.1005,2.67,7.61,1.06,1.05,0.262,0.233328347,0
5.06963,0.05983,2.49,21.3,1.67,1.11,0.506,0.233249479,0
11.36112327,0.1013,2.73,7.9,1.04,1.03,0.049,0.233247054,0
16.34359932,0.1264,3.033,9.44,1.06,1.01,-0.05,0.233046327,0
6.42904,0.0654,2.75,8,0.85,0.9,-0.408,0.2329092,0
6.6264,0.071,2.71,7.8,0.98,0.95,-0.148,0.232815305,0
6.885875,0.07,2.65,7.51,1.03,0.95,-0.044,0.232762483,0
9.803224,0.0916,2.78,8.15,0.85,0.87,-0.123,0.232749042,0
8.115317,0.079,2.8,8.25,0.9,0.93,-0.153,0.232692446,0
2.57302,0.0392,2.48,6.71,1.36,1.21,-0.015,0.2326521,0
9.95661537,0.0921,2.71,7.8,1.08,1.06,0.096,0.232636186,0
10.043686,0.097,2.73,12.8,1.13,1.12,0.144,0.232538034,0
13.193242,0.116,2.69,7.7,1.11,1.11,0.361,0.232517539,0
31.158799,0.2,3.71,13.3,1.21,1.1,0.148,0.232398549,0
4.79859939,0.0546,2.64,7.46,0.9,0.93,-0.223,0.232391082,0
5.35016198,0.0593,2.68,7.65,0.94,0.96,-0.18,0.232169332,0
17.97979059,0.1447,2.9,8.75,1.33,1.24,0.389,0.231510704,0
18.311,0.1429,2.77,8.1,1.56,1.16,0.349,0.231318011,0
4.22097015,0.0418,3.894,14.4,0.52,0.54,-0.663,0.231238878,0
14.646008,0.117,2.82,8.35,0.9,0.95,0.146,0.231235227,0
6.77408868,0.0741,2.67,7.61,1.11,1.08,0.031,0.231087009,0
10.35239,0.0856,3.58,12.5,0.74,0.78,-0.553,0.230970607,0
9.07097734,0.0854,3.01,9.32,0.86,0.9,-0.318,0.230887781,0
12.70639992,0.1043,3.216,10.4,0.84,0.94,-0.336,0.230780942,0
13.0241,0.107,2.87,2.9,1.06,0.96,0.12,0.230592112,0
5.75322197,0.0633,2.87,8.6,0.88,0.91,-0.376,0.230365726,0
3.162697,0.043,2.57,7.13,1.11,1,0.094,0.230165953,0
9.946047,0.092,2.99,9.22,0.93,0.87,-0.183,0.230113892,0
5.82352018,0.0615,2.713,7.81,0.86,0.92,-0.35,0.230098275,0
19.446355,0.137,3.03,9.43,0.96,0.95,0.155,0.230093512,0
4.65382,0.05186,2.726,9.5,0.85,0.86,-0.285,0.230069972,0
5.859944,0.068,2.58,5.4,1.41,1.25,0.467,0.229968623,0
6.308205,0.066,3.02,9.38,0.83,0.9,-0.418,0.229886926,0
15.19419956,0.1214,2.781,8.15,1.59,1.03,0.349,0.229840023,0
7.36268997,0.0738,2.776,8.13,0.89,0.99,0.242,0.229655349,0
32.31240082,0.2015,4.099,15.7,1.49,1.04,0.296,0.229628975,0
15.3348,0.118,4,2895.31,0.59,0.65,-0.329,0.229613382,0
16.21775407,0.1201,2.83,8.4,1.04,1.03,0.264,0.229581252,0
12.3335,0.106,2.8,508.5,1.07,1.03,0.064,0.229453291,0
9.573096,0.0939,2.74,7.95,1.16,1.1,0.209,0.22941361,0
13.19722,0.103,4.06,15.5,0.92,0.82,-0.575,0.229389363,0
3.76182115,0.047,2.61,7.32,0.96,0.97,0.036,0.229166669,0
30.65279961,0.2014,2.989,9.21,1.64,1.16,0.593,0.229148546,0
4.09357325,0.0514,2.63,7.41,1.05,1.03,-0.039,0.229095266,0
2.382667,0.034,2.61,7.32,1.04,0.85,-0.378,0.228924679,0
3.59576964,0.046,2.6,7.27,1.08,1.05,0.173,0.228790414,0
2.05387982,0.0313,2.59,7.22,1.03,1.02,-0.047,0.228617553,0
13.0313945,0.1057,3.01,9.32,1.2,1.15,0.003,0.228564251,0
77.2548396,0.3781,3.28,10.8,1.16,1.1,0.861,0.228556739,0
10.640263,0.099,2.67,7.61,1.29,1.11,0.493,0.228505791,0
30.229104,0.2072,3.21,10.4,1.47,1.28,0.439,0.228371609,0
1.8237305,0.02636,2.765,9.1,0.67,0.73,-0.7,0.228241365,0
1.44259224,0.0284,2.56,7.08,1.95,1.58,0.869,0.22815607,0
15.163161,0.127,3.04,13.2,1.13,1.12,0.144,0.228118488,0
11.41909375,0.107,2.79,8.2,1.11,1.08,0.33,0.228117147,0
19.59059906,0.1456,3.332,11.1,1.5,1.07,0.531,0.228072007,0
15.59461874,0.122,2.9,8.75,0.95,0.96,0.215,0.227927851,0
14.3868,0.1137,3.033,9.45,1.07,0.94,0.05,0.22786426,0
13.28535633,0.1179,2.84,8.45,1.45,1.28,0.323,0.227583283,0
4.28095859,0.0503,2.69,7.7,0.95,0.97,-0.081,0.227514463,0
3.295709,0.039,2.86,8.55,0.69,0.8,-0.662,0.22739883,0
4.22162536,0.052,2.63,7.41,1,1.01,0.207,0.227316206,0
7.8142,0.081,2.67,7.61,1.56,1.16,0.349,0.227186473,0
4.30655689,0.054,2.63,7.41,1.34,1.22,0.369,0.22718034,0
8.70419416,0.0772,3.06,9.59,0.85,0.89,-0.28,0.227025363,0
13.774798,0,2.77,8.1,1.5,1.23,0.477,0.226962932,0
17.833648,0.1226,2.838,8.44,1.35,1.21,0.435,0.226765197,0
11.9548,0.1006,2.839,8.44,0.78,0.84,-0.45,0.226754005,0
40.0686727,0.2234,3.94,14.7,1.13,1.09,0.138,0.226714638,0
3.21509004,0.0418,2.686,7.68,0.93,0.94,0.472,0.226572864,0
7.71468975,0.0915,2.66,7.56,1.74,1.46,0.666,0.226545118,0
10.86060047,0.0988,2.704,7.77,1.5,1.09,0.603,0.226542176,0
5.690586,0.059,2.93,15.1,0.82,0.82,-0.404,0.226449508,0
4.311792,0.05,2.76,8.05,0.8,0.96,-0.256,0.226404062,0
7.994037,0,2.75,8,1.25,1.06,0.218,0.226384031,0
4.93777,0.05741,2.74,317.83,0.88,1.04,-0.08,0.226359522,0
24.7576421,0.1688,2.94,8.96,1.08,1.06,0.489,0.226262531,0
2.52559332,0.0374,2.66,7.56,1.02,1.01,-0.111,0.22624298,0
6.96710269,0.0867,2.71,7.8,1.65,1.39,0.487,0.226030945,0
6.36584161,0.0659,2.8,8.25,0.95,0.97,-0.078,0.225935992,0
9.192522,0.0823,3.1,9.8,0.88,0.95,-0.189,0.225889082,0
6.8834055,0.075,2.73,7.9,1.19,1.19,0.288,0.225796482,0
2.453234,0.032,2.94,8.96,0.65,0.77,-0.799,0.225774928,0
14.749143,0.12638,2.903,14.1,1.45,1.24,0.364,0.22564963,0
4.134444,0.052,2.7,7.75,1.01,0.95,0.111,0.225639168,0
19.672266,0.1473,3.11,9.85,1.19,1.12,0.131,0.225421441,0
17.58752333,0.1277,3.61,12.7,0.95,0.96,-0.121,0.225282039,0
7.67463016,0.0781,2.825,8.37,1,1.08,-0.005,0.225204259,0
24.61480613,0.1575,4.2,16.4,0.99,0.86,-0.306,0.224927425,0
2164,3.48,14.2,169,1.9,1.2,0.516,0.224886427,0
5.960392,0.064,2.9,8.75,0.95,1.02,-0.226,0.224856272,0
35.676062,0.224,3.33,11.1,1.38,1.16,0.449,0.224750175,0
3.09833,0.04271,2.7,11,1.13,1.08,0.06,0.224606017,0
9.058811,0,2.99,10.8,0.96,0.93,-0.098,0.224518012,0
9.02929974,0.0796,3.173,10.2,0.82,0.82,-0.251,0.224265727,0
5.925003,0.058,3.12,9.91,0.68,0.82,-0.514,0.224223906,0
40.6994443,0.2327,3.73,13.4,1.49,1.3,0.385,0.224205013,0
17.232366,0.135,2.94,55.3,1.26,1.01,0.41,0.22411902,0
41.7083629,0.2482,3.18,10.2,1.72,1.44,0.742,0.22411317,0
25.563222,0.178,3.53,12.2,1.09,1.14,-0.097,0.223937617,0
7.810253,0.0785,2.83,8.4,1.19,1.06,0.211,0.223800745,0
3.70598955,0.0469,2.67,7.61,1.16,1.11,0.728,0.22373413,0
27.082511,0.181,3.37,11.3,1.36,1.06,0.294,0.223617669,0
30.184104,0.193,4.06,15.5,1.22,1.02,0.049,0.223551774,0
8.291,0.0752,3.3,6,0.8,0.76,-0.423,0.223512615,0
6.45442009,0.0683,2.837,8.43,0.94,1.02,0.055,0.223369862,0
7.972,0.08,3.1,9.78,0.84,0.94,-0.274,0.223261336,0
14.00640607,0.1126,3.08,9.69,1.09,1.03,0.095,0.223160715,0
2.64388312,0.0291,4.17,22.1,0.46,0.47,-1.585,0.223158174,0
28.2274184,0.1778,3.96,14.9,1.07,1.05,0.022,0.223050216,0
6.238297,0.0685,2.748,8.7,1.32,1.17,0.467,0.222974971,0
4.78299999,0.0535,2.955,9.04,0.81,0.89,-0.416,0.222950172,0
6.388996,0.068,2.86,8.55,1.08,1,-0.032,0.222658551,0
7.138048,0.0824,3.53,15.68,0.79,0.83,-0.422,0.222370769,0
60,0.308,8.74,368.68095,1.34,1.1,-0.02,0.222276603,0
31.562,0.1974,4.52,47.8,1.1,1.03,0.021,0.222066849,0
6.25725,0,2.879,8.64,0.97,1.02,-0.021,0.222028643,0
